payment_id,loan_id,payment_amount,payment_date
PMT0000776,L000193,10252.44,2024-04-16
PMT0000915,L000232,5569.34,2024-11-11
PMT0003526,L000878,6052.36,2024-11-23
PMT0004365,L001088,3992.88,2025-10-09
PMT0001763,L000442,18180.76,2024-03-22
PMT0000071,L000016,1582.8,2023-09-20
PMT0004915,L001231,4688.47,2023-03-20
PMT0004683,L001172,14153.25,2023-08-24
PMT0000510,L000124,3729.96,2024-02-23
PMT0004438, L001106 ,6345.59,2023-07-05
PMT0000449,L000111,2524.74,2024-01-08
PMT0002457,L000615,9445.9,2025-03-21
PMT0003153,L000790,30371.53,2024-04-07
PMT0000245,L000060,7265.42,2024-12-12
PMT0003062,L000769,9507.57,2025-11-08
PMT0004608,L001153,4788.67,2023-11-29
PMT0000589,L000142,14172.8,2024-11-06
PMT0003998,L000996,4490 CAD,2023-11-03
PMT0000523,L000126,16887.08,2025-09-30
PMT0001813,L000453,22140.89,2023-04-04
PMT0001051,L000262,"$4,259.69",2023-11-18
PMT0001451, L000360 ,998.01,2023-03-13
PMT0000907,L000230,nan,2023-08-06
PMT0004130,L001026,13086.03,2024-07-14
PMT0000339,L000086,13301.84,2024-05-21
PMT0004208,L001046,6865.5,2023-05-27
PMT0001841,L000460,nan,2023-11-17
PMT0004189,L001042,"$39,536.89",2024-07-08
PMT0004705,L001179,9092.3,2024-08-23
PMT0002172,L000542,33641.11,2022-10-14
PMT0003053,L000766,-17140.33,2025-10-07
PMT0002452,L000614,20562.07,2023-12-06
PMT0004565, L001141 ,47229.49,2023-07-29
PMT0004195,L001044,unknown,2022-09-28
PMT0001350,L000335,4868.05,2024-06-05
PMT0002965,L000737,3419.67,2024-08-31
PMT0004920,L001232,53996.85,not available
PMT0004231,L001051,21326.24,2025-05-08
PMT0001218,L000308,22145.69,2023-01-17
PMT0001989,L000493,2327.66,2025-08-02
PMT0004193,L001042,22103.6,2025-08-13
PMT0000409,L000102,5235.75,2025-08-22
PMT0001416,L000352,6165.32,2024-07-10
PMT0002111,L000526,30675.42,2024-05-29
PMT0001424,L000354,10617.22,2023-03-26
PMT0001747,L000438,1411.26,2025-01-28
PMT0003281,L000819,28099.36,2023-12-14
PMT0000202,L000050,6677.26,2024-05-02
PMT0004027,L001003,5475.61,2023-02-10
PMT0003807,L000946,13679.48,2025-01-17
PMT0003513,L000876,4405.96,2022-08-13
PMT0002478,L000620,9472.97,2023-09-28
PMT0001967, L000489 ,15053.35,2022-04-28
PMT0001899,L000472,21888.68,2025-01-01
PMT0001183, L000300 ,11848.81,2024-01-20
PMT0002041, L000509 ,3932.42,2023-09-30
PMT0003788,L000939,4371.05,2023-11-10
PMT0004618,L001154,-51172.95,2023-07-14
PMT0004226,L001049,6912.6,2023-05-03
PMT0001715,L000428,4168.87,2024-01-24
PMT0003101,L000779,13026.97,2023-11-09
PMT0000398,L000100,4354.95,2025-08-10
PMT0001127,L000286,6504.26,2023-04-25
PMT0004260,L001060,5911.46,2023-05-12
PMT0003283,L000820,"$17,857.21",2024-10-25
PMT0002979,L000741,142154.21,2024-08-21
PMT0001167,L000297,12053.96,2023-01-28
PMT0004357,L001085,15581.27,2023-10-12
PMT0004661,L001165,5180.86,2024-04-27
PMT0002060, L000512 ,1519.24,2024-07-27
PMT0000370,L000091,21441.41,2024-12-18
PMT0004168,L001036,61887.28,2024-03-19
PMT0003635,L000904,4391.82,2023-10-03
PMT0003013,L000750,4160.27,2023-06-24
PMT0001915,L000476,7474.93,2024-02-13
PMT0004578,L001146,3962.45,2024-05-08
PMT0003521,L000878,3485.73,2024-03-27
PMT0000783,L000196,2081.13,2024-03-16
PMT0003887,L000966,14595.04,2023-04-06
PMT0001059,L000265,6740.69,2023-10-03
PMT0004324,L001078,7403.49,2022-12-12
PMT0000875,L000222,7726.25,2023-05-26
PMT0003848,L000956,12701.36,2024-10-23
PMT0000477,L000117,26206.06,2023-02-06
PMT0002334,L000586,5926.36,2025-01-02
PMT0004953,L001243,7590.99,2025-05-06
PMT0003647,L000907,6391.3,2024-10-06
PMT0000948,L000238,2476.85,2023-12-10
PMT0003815,L000949,2073.95,2025-02-01
PMT0000207,L000051,,2025-11-03
PMT0002881,L000714,5035.02,2023-09-18
PMT0000582,L000140,5421.98,2025-04-09
PMT0004106,L001019,2360.1,2024-05-14
PMT0001782,L000446,"$8,093.07",10/06/2025
PMT0004584, L001146 ,"$3,027.98",2024-05-21
PMT0001324,L000330,6907.12,2024-09-05
PMT0004249,L001055,16192.9,2022-04-11
PMT0001854,L000463,6428.59,13-Feb-2023
PMT0004029,L001003,7027.98,2024-03-14
PMT0004333,L001080,5848.69,2022-11-03
PMT0002062,L000513,2251.48,2025-04-03
PMT0003781,L000938,8559.7,2023-10-26
PMT0000346,L000087,3995.09,2025-01-14
PMT0000878,L000222,13018.26,2024-05-19
PMT0002985,L000743,2566.32,2024-04-14
PMT0004342,L001082,38868.82,2025-06-12
PMT0000924,L000234,6070.67,2024-04-16
PMT0001204,L000305,6938.23,2023-07-11
PMT0000591,L000142,13778.48,2024-10-08
PMT0002709,L000671,"$3,392.84",2025-01-16
PMT0001718,L000430,29418.35,2023-01-27
PMT0003674,L000913,2389.55,2023-01-01
PMT0003450,L000861,21298.77,2022-07-15
PMT0000695,L000173,6201.2,2024-01-17
PMT0002786,L000694,"2,300",2024-07-02
PMT0001877,L000467,77340.1,2025-07-01
PMT0000699,L000175,931.81,2023-11-28
PMT0000708,L000178,34970.89,2025-02-06
PMT0004272,L001064,11209.51,2025-02-20
PMT0004075,L001013,7213.17,2023-02-06
PMT0003426,L000855,21038.84,2025-03-01
PMT0004242,L001053,11310.03,2024-01-10
PMT0002449,L000613,26698.54,2024-07-12
PMT0000003,L000001,1866.46,2025-01-21
PMT0001275,L000320,6181.73,2024-01-16
PMT0003702,L000920,2282.82,2023-11-07
PMT0000681,L000170,15365.76,2023-06-25
PMT0004072,L001012,6512.63,2026-02-16
PMT0003578,L000890,5835.14,04-Dec-2023
PMT0001336,L000333,6227.21,2024-08-20
PMT0003986,L000992,1382.97,2024-11-08
PMT0002552,L000637,4042.04,2024-05-10
PMT0000677,L000169,32050.62,2025-03-20
PMT0003717,L000925,1660.66,2022-07-15
PMT0001976,L000491,976 CAD,2024-01-08
PMT0001688,L000422,9050.37,2024-03-07
PMT0000185,L000047,5934.5,2023-04-15
PMT0000968,L000242,5940.07,2024-05-22
PMT0002116, L000527 ,3160.97,2025-12-13
PMT0001703,L000425,14410.71,2025-10-05
PMT0003176,L000795,1341.83,2023-09-05
PMT0004695,L001175,1174.82,2025-11-25
PMT0001572,L000390,19294.58,12-Mar-2025
PMT0000102,L000026,20537.35,2024-12-19
PMT0002479,L000621,7779.0,2023-09-10
PMT0004788, L001199 ,4323.69,2023-06-13
PMT0003234,L000808,11113.37,2024-08-09
PMT0004113,L001022,16215.08,2026-05-18
PMT0002146,L000534,21577.46,2024-06-21
PMT0001403, L000349 ,10611.28,2024-03-03
PMT0003964,L000988,27877.92,2022-10-21
PMT0002217,L000554,1648.97,2024-03-14
PMT0004052,L001009,5678.05,2024-03-24
PMT0004545,L001136,1190.16,2025-03-22
PMT0000669,L000164,17172.64,2025-06-14
PMT0004907,L001230,1958.7,2024-04-06
PMT0002957,L000736,1596.27,2024-07-25
PMT0000171,L000043,1500.09,2024-03-16
PMT0004874,L001220,4485.2,2024-06-01
PMT0003051,L000765,5784.53,2023-07-12
PMT0004600,L001149,5881.05,2023-10-04
PMT0002179,L000544,1384.2,2024-09-07
PMT0001244,L000313,3062.11,2024-10-25
PMT0003166,L000794,4834.69,2024-04-26
PMT0001395,L000346,5054.42,2024-07-03
PMT0003264,L000815,7497.14,2025-05-04
PMT0002545,L000635,5346.46,2023-05-26
PMT0001301,L000325,16331.27,2022-05-07
PMT0000261,L000063,-11427.63,2024-08-08
PMT0002718,L000674,3828.24,2024-11-17
PMT0002614,L000652,27318.85,2024-03-22
PMT0000267, L000064 ,8497.68,2022-11-05
PMT0004167,L001035,5883.24,2023-09-01
PMT0000692,L000173,16389.27,2024-02-01
PMT0000549,L000132,11589.91,2024-07-09
PMT0004767,L001195,1561.77,2022-11-13
PMT0002696,L000669,1185.99,2025-04-27
PMT0002378,L000596,-9629.83,2026-02-15
PMT0003287, L000821 ,6064.72,2024-01-09
PMT0002744,L000679,16889.96,2024-01-01
PMT0004709,L001180,19923.64,2025-07-30
PMT0002654,L000660,11792.54,2023-11-20
PMT0000930,L000235,10127.51,2023-11-02
PMT0001725, L000433 ,15354.1,2025-06-18
PMT0004978,L001247,3755.99,2023-04-29
PMT0001207,L000305,7125.58,2024-02-21
PMT0001940,L000482,36211.65,2022-10-12
PMT0001410,L000350,1821.43,2023-03-11
PMT0004092,L001017,4597.61,2023-12-02
PMT0003519,L000877,12424.79,2024-06-02
PMT0001315,L000328,10046.82,2024-04-09
PMT0003370,L000844,3213.18,2023-10-21
PMT0003886,L000966,20205.78,2024-11-16
PMT0004471,L001119,16895.6,2024-05-02
PMT0001503,L000373,3637.97,2024-05-02
PMT0001535,L000380,3235.0,2024-06-04
PMT0004096,L001018,6240.62,2025-11-25
PMT0004039,L001005,3641.12,2022-10-11
PMT0000908,L000230,4477.93,2022-09-12
PMT0002507,L000626,53764.56,2024-12-31
PMT0000649,L000159,65448.21,2024-02-08
PMT0002579,L000643,6163.21,2025-07-30
PMT0001823,L000455,27721.16,2025-01-15
PMT0003792,L000941,18718.02,2026-01-04
PMT0000119,L000029,17756.81,2022-11-24
PMT0004512,L001129,8285.71,2024-05-04
PMT0000220, L000054 ,"19,327",2025-01-23
PMT0001297,L000324,10024.23,2024-11-18
PMT0004234,L001051,12791.28,2025-06-27
PMT0001847,L000461,2518.27,2023-10-25
PMT0002356,L000592,-3341.25,2023-06-20
PMT0000451, L000111 ,1339.67,2024-09-06
PMT0001149,L000291,6766.51,2022-11-15
PMT0003797,L000942,2552.81,
PMT0003952,L000986,12750.64,2024-12-14
PMT0001242,L000313,2386.81,2024-11-05
PMT0001944,L000483,20358.43,2022-04-13
PMT0001135,L000288,8044.64,2024-07-04
PMT0000441,L000108,3804.1,02/27/2024
PMT0000172,L000043,1131 CAD,2024-04-22
PMT0002590,L000644,1033.22,2023-11-11
PMT0000461,L000114,20799 CAD,03/25/2026
PMT0002851,L000708,9079.78,2022-07-12
PMT0000910,L000230,2287.45,2024-03-18
PMT0001651,L000415,7814.28,2025-01-01
PMT0003740,L000930,2009.1,2025-03-31
PMT0001191,L000303,16300.51,2024-04-19
PMT0000039,L000008,"$1,378.62",2025-01-29
PMT0002466,L000616,3572.51,2023-08-01
PMT0004785, L001199 ,3773.98,2023-03-21
PMT0002781,L000692,15965.0,2023-03-13
PMT0001550,L000384,11240.82,2025-06-24
PMT0000371,L000092,15942.19,05/03/2024
PMT0001541, L000383 ,7937.06,2023-05-27
PMT0001265,L000318,-15223.64,2025-03-24
PMT0003622,L000901,17878.15,2022-08-06
PMT0002779,L000691,"$3,525.33",2023-06-05
PMT0000401,L000100,3141.82,2024-07-11
PMT0003345,L000837,7980.41,2022-11-27
PMT0003796, L000942 ,2426.99,2024-02-12
PMT0003766,L000935,1363.77,2024-04-09
PMT0002293,L000574,4972.41,25-Sep-2024
PMT0004802,L001201,9013.59,2024-12-28
PMT0001093, L000275 ,1795.11,2023-08-11
PMT0002087,L000520,5735.23,2023-09-14
PMT0003314,L000828,20793.53,2024-04-20
PMT0001150,L000291,1880.92,11/18/2022
PMT0004011,L000999,8833.03,2024-02-04
PMT0004082,L001015,10883.36,2023-06-17
PMT0003933,L000981,1284.99,2023-03-24
PMT0002286, L000572 ,10098.59,2025-04-01
PMT0003412,L000852,6664.79,2023-10-08
PMT0001060, L000265 ,6800.17,2024-08-22
PMT0000597,L000143,19182.28,2024-01-06
PMT0000310,L000076,7390.44,2024-01-19
PMT0004268,L001063,4945.57,2024-06-05
PMT0003226,L000806,63451.93,2023-06-13
PMT0000512,L000124,2830.94,2023-11-28
PMT0004646,L001161,26471.45,2025-02-08
PMT0002134,L000531,12587.07,2022-12-08
PMT0004428,L001105,7344.41,2023-04-21
PMT0000757,L000190,3194.19,2023-12-14
PMT0004148,L001030,18984.8,2024-03-09
PMT0000797,L000198,18346.63,2024-07-02
PMT0004749,L001192,25505.0,2024-07-09
PMT0000152,L000037,3119.14,2023-07-19
PMT0000690,L000173,-12902.74,2023-06-03
PMT0001428,L000355,-12713.03,2023-08-27
PMT0001798,L000450,22562.03,2024-10-20
PMT0002063,L000513,1535.39,2025-11-30
PMT0003676,L000913,2390.37,2024-05-30
PMT0001198,L000304,9798.43,2024-06-06
PMT0000414,L000102,4474.39,2024-04-16
PMT0002554, L000637 ,5611.21,2023-11-09
PMT0004939,L001239,5383.35,2023-09-28
PMT0000112,L000028,2938 CAD,2024-03-14
PMT0001904,L000473,5425.21,2024-07-27
PMT0001249,L000314,2011.48,2024-01-11
PMT0000217,L000054,17626.72,2025-01-05
PMT0001122,L000286,4420.08,2023-09-19
PMT0000055, L000013 ,4482.41,2024-02-01
PMT0004662,L001165,1760.52,2024-08-27
PMT0004742,L001189,7593.42,2025-01-24
PMT0004209,L001046,10302.73,2023-02-01
PMT0003207,L000803,3084.81,2024-06-23
PMT0004710,L001180,20438.73,2025-07-24
PMT0003353,L000840,3738.31,2023-04-10
PMT0000316,L000079,4516.42,2022-12-21
PMT0004489,L001123,35431.71,2024-10-29
PMT0001942,L000483,26886.7,2022-07-04
PMT0003760,L000934,3807.73,2024-11-01
PMT0001648,L000414,61845.47,2024-09-04
PMT0000367,L000090,3297.85,2022-09-12
PMT0003947, L000984 ,5506.05,2024-01-20
PMT0004769,L001196,2687.32,2023-03-29
PMT0001309,L000326,3033.87,2022-11-11
PMT0003538,L000881,6319.65,2023-07-27
PMT0001420,L000352,10842.48,2024-05-17
PMT0001364,L000339,870.31,2025-12-29
PMT0001386,L000344,"$125,923.18",2024-02-18
PMT0002191,L000548,71311 CAD,2025-03-08
PMT0002142,L000532,9867 CAD,2024-10-21
PMT0002654,L000660,11792.54,2023-11-20
PMT0000896,L000227,17385.94,2022-10-30
PMT0002288,L000572,11582.55,2025-12-19
PMT0004649,L001162,44154.02,2023-02-06
PMT0002248,L000562,52255.42,2023-07-19
PMT0003043,L000763,12905.79,2023-11-29
PMT0002022,L000504,13780.35,2024-04-17
PMT0002349,L000589,5261.31,2024-03-04
PMT0002611,L000651,23176.92,2023-02-19
PMT0000985,L000246,21554.23,2023-08-25
PMT0003920,L000977,4236.52,2025-09-30
PMT0004821,L001207,16768.38,2024-05-13
PMT0004079,L001014,8683.63,2023-07-02
PMT0002981,L000742,50668.03,2024-09-19
PMT0004859,L001216,20718.03,2024-03-17
PMT0002689,L000667,3773.89,30-Nov-2025
PMT0004759,L001194,6902.13,2024-05-05
PMT0004865,L001218,14093.24,2022-09-05
PMT0001914,L000476,7040.24,2024-06-24
PMT0000798,L000199,20641.13,2022-12-11
PMT0002192,L000549,4691.26,2024-03-29
PMT0000159,L000039,7899.37,2024-07-09
PMT0002896,L000721,7297.93,2023-03-26
PMT0003099,L000778,3812.61,2023-12-22
PMT0000411,L000102,4471.49,2025-07-26
PMT0002171,L000542,39998.75,2023-01-04
PMT0001856,L000463,6824.66,02/11/2023
PMT0001302,L000325,4881.47,2022-06-22
PMT0004413,L001099,23459.59,2024-03-27
PMT0002620,L000654,6704.41,2024-02-18
PMT0004281,L001066,2515.85,2025-08-26
PMT0003791,L000941,19711.13,2024-10-05
PMT0001193,L000303,16854.1,2024-08-21
PMT0004510,L001129,4794.52,2023-08-09
PMT0003110,L000780,14819.37,2025-10-16
PMT0001464, L000363 ,1736 CAD,2024-04-10
PMT0003243, L000811 ,5368.82,2024-03-25
PMT0004152,L001031,5786.3,2022-11-28
PMT0003593,L000894,2339.19,2024-08-25
PMT0000386,L000097,"$34,594.43",2023-06-01
PMT0001691,L000423,"$13,519.99",2024-11-29
PMT0000249,L000060,7179.25,2024-12-14
PMT0003739,L000930,3970.59,2024-10-11
PMT0000525, L000126 ,"$15,635.22",02/09/2025
PMT0002346,L000589,1881.81,2025-01-28
PMT0004786,L001199,1874.73,2023-01-08
PMT0002291,L000574,7031.78,12/11/2024
PMT0004050,L001008,3289.63,2024-07-06
PMT0000361,L000089,1398.87,2023-02-24
PMT0003520,L000877,6773.07,2025-03-17
PMT0002953,L000736,3321.97,2024-07-31
PMT0004285, L001067 ,7859.95,2022-08-07
PMT0000298,L000071,"$36,163.87",2025-04-08
PMT0000611,L000146,24885.0,2025-05-10
PMT0001415,L000351,65937.92,2025-06-20
PMT0002221,L000555,12730.5,2024-08-04
PMT0000843,L000212,3365.47,2024-04-06
PMT0001188,L000301,9652.81,2024-11-10
PMT0003909,L000973,47433.62,2023-12-08
PMT0001963,L000489,8612.97,2022-05-04
PMT0004729,L001186,13738.46,2023-02-04
PMT0001820,L000455,13299 CAD,2024-07-15
PMT0003094,L000777,"13,832",2024-08-12
PMT0001620,L000406,nan,2023-11-26
PMT0002246,L000561,789,2023-04-21
PMT0001633,L000409,5233.55,2025-03-09
PMT0002937,L000732,6316.6,2024-04-10
PMT0002664,L000662,12700.61,2024-05-03
PMT0004377,L001091,6991.57,2024-10-24
PMT0003753,L000933,5518.38,2025-06-11
PMT0003350,L000839,17893.47,03/23/2024
PMT0004433,L001105,4327.91,2023-11-16
PMT0000626,L000150,10471.4,2023-11-17
PMT0003050,L000765,"12,193",2024-03-29
PMT0003036,L000759,4037.83,2024-07-22
PMT0002627,L000655,8728.84,2023-06-24
PMT0002232,L000558,5912.18,2024-01-30
PMT0000419, L000104 ,"$39,815.42",2024-01-05
PMT0002174,L000543,4529.58,2023-04-21
PMT0003855,L000958,9411.35,2024-12-08
PMT0001632,L000409,4030.34,2024-08-29
PMT0000074,L000017,4000.49,2022-12-20
PMT0001134,L000287,7779.76,2023-10-01
PMT0001308,L000326,2123.74,2023-06-20
PMT0003908,L000972,34420.72,2023-05-18
PMT0002665,L000662,14705.87,2025-03-09
PMT0003423,L000855,26468.92,2024-11-08
PMT0003903,L000970,"12,000",2023-03-15
PMT0000330,L000083,"5,749",2023-11-10
PMT0003034,L000759,"$1,628.40",2024-05-09
PMT0003496,L000872,6920.98,18-Apr-2024
PMT0001228,L000310,2388.59,10/03/2024
PMT0004372,L001089,"18,798",2023-07-29
PMT0002257,L000565,1934.63,2025-09-01
PMT0001200,L000304,9783.0,2025-07-29
PMT0004964,L001245,19080.78,2025-08-08
PMT0001048, L000261 ,44585.22,2023-05-30
PMT0004840,L001213,2235.77,2025-09-13
PMT0001053,L000262,2961.19,2025-02-27
PMT0000238,L000058,1137.99,2026-03-12
PMT0001605,L000402,"$2,757.77",2024-10-21
PMT0004230,L001050,16804.86,2023-11-10
PMT0003440,L000859,8569.4,2025-06-09
PMT0002139,L000531,3458.21,2024-01-12
PMT0000674,L000168,52130.72,2023-01-18
PMT0004961,L001245,17228.84,2025-02-09
PMT0002168,L000541,8111.4,2024-09-05
PMT0004655,L001163,2622.29,2024-11-19
PMT0003351,L000839,5315.08,2023-02-27
PMT0004410,L001098,17610.9,2024-10-21
PMT0001284,L000321,2999.39,2023-04-28
PMT0003907,L000971,11712.53,2024-10-06
PMT0001948,L000484,10585.28,2024-03-21
PMT0004827,L001208,3901.66,2024-01-31
PMT0003741,L000930,1920.44,2026-04-20
PMT0001866,L000465,4925.37,2024-02-01
PMT0000299,L000072,9357.39,2024-04-13
PMT0002560,L000639,20039.34,2023-05-27
PMT0001258,L000316,9378.86,2025-09-17
PMT0002538,L000633,1583.53,2023-09-04
PMT0003691,L000918,53684.31,2026-01-10
PMT0003917,L000976,17349.35,2023-05-02
PMT0000027,L000006,,2024-06-08
PMT0001508,L000374,4776.52,2024-11-28
PMT0001273, L000320 ,2514.87,2023-06-04
PMT0003535,L000880,9153.26,29-Jan-2024
PMT0001094,L000276,766.97,2024-07-06
PMT0004113,L001022,16215.08,2026-05-18
PMT0004340,L001081,2090.55,2024-09-05
PMT0000635,L000153,4894.03,2025-02-04
PMT0000093,L000024,4451.83,2022-10-28
PMT0003806,L000945,29025.75,2024-07-02
PMT0004757,L001194,11433.33,2025-04-08
PMT0000763, L000191 ,7352.22,2024-04-21
PMT0000434, L000107 ,2716.21,2023-10-08
PMT0002877,L000714,5109.1,2024-10-04
PMT0002927,L000729,51618.99,2023-12-03
PMT0004205,L001046,8880.48,2022-09-09
PMT0002634,L000656,nan,2023-10-27
PMT0003656,L000909,15455.18,2024-04-25
PMT0003216,L000804,6629.13,2024-11-26
PMT0003150,L000790,11371.22,2024-12-10
PMT0003455,L000862,1845.22,2023-02-18
PMT0004274,L001064,13736.91,2024-07-09
PMT0002854,L000708,18342.88,2023-07-25
PMT0000241,L000059,2246.44,2023-05-24
PMT0001287,L000322,4695.11,2025-03-18
PMT0002236,L000558,5434.64,2025-06-24
PMT0000014,L000003,4889.08,2024-05-01
PMT0002202,L000550,2014.0,2023-12-02
PMT0000004,L000001,2559.14,2024-12-23
PMT0002950,L000735,3342.35,2025-05-20
PMT0000037,L000007,814.91,2024-11-09
PMT0004235,L001051,"20,544",2024-11-17
PMT0004120,L001023,3085.07,2025-06-19
PMT0000447,L000110,3561.6,2025-12-08
PMT0002551,L000637,5958.77,2024-01-07
PMT0004917,L001231,5009.59,2023-11-22
PMT0003301, L000825 ,23367.33,2025-06-18
PMT0004818,L001205,6618.56,2023-01-30
PMT0000302,L000074,5691.63,31-Jul-2023
PMT0002867,L000712,5303.67,2025-01-08
PMT0000807,L000201,2187.2,2025-07-23
PMT0001260,L000317,2831.91,2025-07-14
PMT0003939,L000982,7330.38,2024-05-21
PMT0003950,L000986,8172 CAD,not available
PMT0001943,L000483,24354.74,2023-10-22
PMT0002214,L000554,2312.49,2025-06-12
PMT0003830, L000952 ,24972.8,2023-12-21
PMT0003653,L000908,6999.75,2025-03-10
PMT0002502,L000625,4787.08,2022-04-05
PMT0001784,L000446,6344.93,2023-11-18
PMT0002190,L000548,85812.74,2025-02-21
PMT0004288,L001068,17948.32,04/09/2024
PMT0004817,L001205,8134.88,2023-12-08
PMT0003690,L000917,unknown,2024-04-30
PMT0001203,L000305,5517 CAD,2024-08-29
PMT0004430,L001105,2813.05,2022-09-27
PMT0000491,L000120,7500.06,2024-07-29
PMT0003161,L000793,2128.64,2025-11-12
PMT0003682,L000915,5276 CAD,2025-04-03
PMT0000148,L000037,3531.3,2023-10-04
PMT0004007, L000998 ,13428.18,2024-10-21
PMT0004303,L001071,9800 CAD,2023-07-24
PMT0004023, L001002 ,27873.71,2025-08-21
PMT0003598,L000895,13259.74,08/02/2024
PMT0003697,L000919,"$2,819.87",2025-07-12
PMT0000178,L000044,5701.77,2023-05-04
PMT0001393,L000345,4299.94,2023-08-15
PMT0004882,L001221,1626.35,2025-01-17
PMT0004691,L001174,10867.97,2023-05-27
PMT0001151,L000291,6064.7,2022-09-25
PMT0004881,L001221,730.42,2025-04-25
PMT0001147,L000291,1913.31,2022-06-29
PMT0004587,L001147,4076.6,2024-08-28
PMT0003406,L000851,3873.79,2023-12-18
PMT0000842,L000212,2036.1,16-May-2023
PMT0002200,L000550,5100.94,2023-11-06
PMT0001154,L000293,7101.28,2024-05-29
PMT0003718,L000925,1745.98,2022-07-30
PMT0000258,L000062,16992.42,2022-07-02
PMT0003965,L000988,23472.62,2023-04-01
PMT0001520,L000377,3897.47,2025-07-18
PMT0003340,L000837,10247.48,2023-07-01
PMT0004440,L001108,16508.56,2022-11-06
PMT0001023,L000255,3788.63,2024-10-15
PMT0003575,L000889,8544.95,2024-11-30
PMT0002827,L000702,594.53,2022-11-01
PMT0001639,L000411,6655.12,2023-02-22
PMT0000575,L000138,2020.94,2024-07-04
PMT0002208,L000552,17176.45,2024-02-24
PMT0001196,L000304,4866.08,2024-02-19
PMT0003591, L000894 ,3121.98,2024-03-05
PMT0004755,L001194,9044.4,2024-04-03
PMT0004987,L001250,4336.99,2023-11-12
PMT0003468,L000864,10370.54,2024-10-15
PMT0004449,L001111,14114.38,2024-09-24
PMT0003802,L000943,24978.95,2024-09-23
PMT0001759,L000441,2018.59,2024-02-13
PMT0001607, L000402 ,4137.55,2026-01-24
PMT0003148,L000790,19492.04,2024-10-20
PMT0004032,L001004,2558.4,2025-11-13
PMT0001994,L000494,unknown,2024-12-25
PMT0003566,L000888,5131.21,2024-02-28
PMT0001790,L000448,25518.49,2024-01-14
PMT0000485,L000119,24130.26,2024-08-17
PMT0002578,L000643,3448.93,2025-06-22
PMT0003232,L000808,8467.17,2025-10-05
PMT0003655,L000909,"$12,930.64",2024-07-27
PMT0004058,L001010,"2,323",2026-03-09
PMT0002686,L000667,3450.83,2026-02-01
PMT0001722,L000432,1755.41,2024-09-18
PMT0002073,L000515,5555.78,
PMT0001066,L000266,unknown,2025-02-16
PMT0002742,L000679,8486.57,2024-07-28
PMT0000332,L000084,13957.94,2024-04-18
PMT0002852,L000708,15225.14,2023-07-02
PMT0003745,L000932,9493.15,
PMT0001124,L000286,2776.5,2023-01-20
PMT0002629,L000655,26067.81,2024-05-13
PMT0003056,L000767,24339.7,2025-04-21
PMT0001087,L000273,"9,851",2024-02-06
PMT0002932,L000731,"$6,134.47",2024-04-11
PMT0002196,L000550,-2487.1,2024-05-11
PMT0004318,L001076,21456.19,2024-01-23
PMT0003372,L000844,2606.0,2023-04-12
PMT0001098,L000276,1160.11,2024-10-11
PMT0004602,L001150,14090.54,2023-06-09
PMT0004517,L001131,4303.47,2023-09-29
PMT0002061,L000512,1503.5,2024-04-15
PMT0002603,L000648,8971.54,2024-06-08
PMT0002067,L000514,4914.08,2024-10-30
PMT0000213,L000052,5593.1,12/15/2024
PMT0002348,L000589,5031.92,2023-10-01
PMT0003133,L000787,15639.25,2023-07-03
PMT0004009,L000999,10739.16,2024-02-05
PMT0000208,L000051,11317.77,2025-02-28
PMT0001028, L000257 ,unknown,11/17/2024
PMT0004909,L001230,1840.95,2023-08-24
PMT0003195,L000799,1763.15,2022-06-29
PMT0004370,L001089,18530.75,2023-03-21
PMT0004795,L001200,862.94,2023-09-20
PMT0003205,L000802,7017.7,2023-04-12
PMT0003479,L000869,3376.62,2022-10-20
PMT0000045,L000009,2948.66,2023-12-18
PMT0001973,L000490,9211.74,2024-09-14
